Id,CreationDate,Score,ViewCount,Tags,FavoriteCount,AnswerCount
"31050","2018-04-30 18:01:30","3","152","<naive-bayes-classifier><machine-learning-model>","1","0"
"31051","2018-04-30 18:12:09","0","","","",""
"31052","2018-04-30 18:19:15","0","603","<clustering><unsupervised-learning><tsne>","","1"
"31053","2018-04-30 18:20:36","0","","","",""
"31054","2018-04-30 18:40:42","1","4460","<pandas><plotting><seaborn>","","1"
"31055","2018-04-30 19:03:53","1","","","",""
"31056","2018-04-30 19:11:31","1","","","",""
"31059","2018-04-30 21:58:04","1","388","<machine-learning><python><pandas><data-cleaning><numpy>","","1"
"31063","2018-05-01 01:07:32","0","1003","<deep-learning><image-classification>","0","1"
"31064","2018-05-01 01:21:50","0","83","<classification><feature-extraction><image-classification>","","1"
"31065","2018-05-01 02:11:47","1","","","",""
"31066","2018-05-01 05:16:10","1","","","",""
"31067","2018-05-01 06:26:34","1","","","",""
"31068","2018-05-01 06:32:44","2","285","<tensorflow>","","0"
"31069","2018-05-01 06:41:23","2","","","",""
"31070","2018-05-01 06:43:03","1","","","",""
"31071","2018-05-01 07:00:47","3","189","<statistics><feature-selection><feature-engineering>","1","0"
"31073","2018-05-01 11:07:26","1","27","<machine-learning><r><feature-selection>","2","0"
"31075","2018-05-01 13:49:50","2","","","",""
"31077","2018-05-01 14:54:48","2","917","<training><gan>","","1"
"31078","2018-05-01 15:08:20","1","154","<machine-learning><deep-learning><predictive-modeling><dataset><prediction>","1","1"
"31080","2018-05-01 15:28:02","1","380","<python><perceptron>","","1"
"31082","2018-05-01 16:21:59","1","","","",""
"31084","2018-05-01 17:21:02","0","","","",""
"31085","2018-05-01 17:21:53","6","","","",""
"31086","2018-05-01 17:56:49","1","","","",""
"31088","2018-05-01 18:23:14","1","73","<scikit-learn><multiclass-classification>","","1"
"31089","2018-05-01 18:27:02","2","295","<preprocessing><similarity><distance>","","1"
"31090","2018-05-01 18:49:01","2","165","<time-series><lstm><unsupervised-learning><feature-engineering><supervised-learning>","","0"
"31091","2018-05-01 18:56:13","2","","","",""
"31092","2018-05-01 19:10:04","2","162","<distribution><gaussian>","","0"
"31093","2018-05-01 19:13:50","0","","","",""
"31094","2018-05-01 19:19:41","0","","","",""
"31096","2018-05-01 21:54:40","0","","","",""
"31097","2018-05-01 22:25:38","1","","","",""
"31098","2018-05-01 22:38:38","2","72","<classification>","","1"
"31100","2018-05-02 02:09:59","1","83","<machine-learning><python><neural-network><tensorflow><autoencoder>","","1"
"31102","2018-05-02 02:58:26","1","35","<dataset>","","0"
"61283","2019-10-04 23:08:53","3","","","",""
"61284","2019-10-04 23:19:43","0","","","",""
"61285","2019-10-05 00:42:34","1","37","<python><neural-network><keras>","1","1"
"61286","2019-10-05 03:03:27","0","14","<machine-learning><predictive-modeling>","","1"
"61287","2019-10-05 03:42:22","0","55","<neural-network><activation-function>","","0"
"61288","2019-10-05 05:30:56","0","","","",""
"61289","2019-10-05 05:56:08","0","33","<machine-learning><linear-regression>","","2"
"61290","2019-10-05 06:56:43","0","","","",""
"61291","2019-10-05 07:31:25","2","","","",""
"61292","2019-10-05 08:14:18","0","30","<tensorflow>","","0"
"61294","2019-10-05 09:51:55","0","","","",""
"61295","2019-10-05 09:52:37","0","10","<machine-learning><neural-network><deep-learning><object-detection><faster-rcnn>","","0"
"61296","2019-10-05 10:03:29","1","","","",""
"61297","2019-10-05 10:10:31","0","","","",""
"61299","2019-10-05 11:51:28","0","103","<machine-learning><xgboost><probability-calibration>","","1"
"61300","2019-10-05 12:13:56","0","40","<machine-learning><neural-network><autoencoder><neural>","","1"
"61301","2019-10-05 12:21:27","1","10","<python><ipython>","","0"
"61302","2019-10-05 13:55:56","1","67","<python><cnn><image-recognition>","","1"
"61303","2019-10-05 14:38:54","1","","","",""
"61304","2019-10-05 15:03:15","0","","","",""
"61306","2019-10-05 15:23:16","0","","","",""
"61307","2019-10-05 15:41:40","0","","","",""
"61308","2019-10-05 16:07:00","1","69","<neural-network><cnn><convnet>","0","1"
"61309","2019-10-05 16:09:54","1","","","",""
"61310","2019-10-05 16:15:11","1","13","<cnn><convnet><feature-extraction>","","0"
"61311","2019-10-05 16:56:49","0","16","<predictive-modeling><logistic-regression>","","0"
"61312","2019-10-05 16:59:38","0","39","<machine-learning><nlp><clustering>","","1"
"61313","2019-10-05 18:02:39","1","","","",""
"61314","2019-10-05 18:27:34","1","","","",""
"61315","2019-10-05 19:09:37","1","16","<machine-learning>","","0"
"61316","2019-10-05 19:31:24","0","20","<machine-learning><classification><object-detection><object-recognition>","","1"
"61317","2019-10-05 19:31:48","0","9","<python><deep-learning><recommender-system><pytorch><jupyter>","","0"
"61318","2019-10-05 19:49:01","1","","","",""
"61320","2019-10-05 22:01:31","0","70","<python><deep-learning><time-series><dataset><audio-recognition>","","0"
"61321","2019-10-05 23:03:59","2","","","",""
"61322","2019-10-06 00:41:17","0","24","<python><scikit-learn><pandas><random-forest>","","0"
"61323","2019-10-06 02:34:05","0","309","<classification><scikit-learn><pipelines>","","1"
"61324","2019-10-06 03:03:02","0","70","<python><keras><cnn><heatmap>","","0"
"61325","2019-10-06 03:39:41","0","","","",""
"61326","2019-10-06 04:41:03","1","","","",""
"61328","2019-10-06 07:22:38","0","","","",""
"61329","2019-10-06 09:52:40","0","","","",""
"61331","2019-10-06 11:42:59","0","50","<keras><tensorflow>","","0"
"61333","2019-10-06 13:20:52","0","21","<machine-learning><machine-learning-model><ensemble-modeling><boosting><ensemble-learning>","","1"
"61335","2019-10-06 14:27:22","0","7","<evaluation><ranking>","","0"
"61336","2019-10-06 14:28:41","1","","","",""
"61337","2019-10-06 14:29:50","1","","","",""
"61339","2019-10-06 15:13:46","0","","","",""
"61340","2019-10-06 15:24:41","3","","","",""
"61345","2019-10-06 18:07:22","0","","","",""
"61346","2019-10-06 19:19:33","0","117","<scikit-learn><pca><dimensionality-reduction>","","1"
"61347","2019-10-06 19:31:39","0","20","<neural-network><loss-function><multitask-learning>","1","0"
"61348","2019-10-06 20:24:27","2","82","<python><tensorflow>","1","1"
"61349","2019-10-06 20:45:53","0","29","<machine-learning><dataset><correlation><data-analysis>","","1"
"61350","2019-10-06 21:07:15","0","17","<machine-learning><python><geospatial>","1","0"
"61352","2019-10-06 23:07:20","0","","","",""
"61353","2019-10-06 23:14:15","3","","","",""
"61355","2019-10-07 05:01:42","2","","","",""
"61356","2019-10-07 05:05:39","0","32","<data-mining><data><preprocessing><geospatial>","","0"
"61357","2019-10-07 05:20:34","1","","","",""
"61358","2019-10-07 05:23:59","1","244","<deep-learning><lstm><rnn><activation-function>","","1"
"61359","2019-10-07 05:39:55","0","","","",""
"61360","2019-10-07 06:04:34","1","70","<keras><tensorflow><loss-function>","","1"
"61361","2019-10-07 06:10:02","0","","","",""
"61362","2019-10-07 06:29:26","1","28","<ensemble-modeling><ensemble-learning>","","2"
"61363","2019-10-07 06:44:47","1","","","",""
"61364","2019-10-07 07:33:56","0","","","",""
"61365","2019-10-07 07:40:10","1","","","",""
"61369","2019-10-07 09:20:41","0","","","",""
"61371","2019-10-07 09:26:59","1","","","",""
"61372","2019-10-07 09:58:21","0","","","",""
"61373","2019-10-07 10:03:09","0","16","<neural-network><classification><nlp><decision-trees><natural-language-process>","","0"
"61374","2019-10-07 10:53:53","0","235","<keras><gan>","","0"
"26980","2018-01-24 00:52:02","15","684","<machine-learning><classification><xgboost><probability><probability-calibration>","2","4"
"26985","2018-01-24 06:43:55","3","","","",""
"26986","2018-01-24 07:07:21","2","","","",""
"26987","2018-01-24 08:57:41","2","","","",""
"26989","2018-01-24 09:53:34","1","","","",""
"26990","2018-01-24 09:58:13","1","","","",""
"26991","2018-01-24 10:07:05","1","","","",""
"26992","2018-01-24 10:14:42","1","541","<machine-learning><neural-network><deep-learning><tensorflow>","","0"
"26996","2018-01-24 12:42:29","1","517","<machine-learning><tensorflow><keras><rnn><lstm>","","0"
"26997","2018-01-24 13:04:39","0","87","<machine-learning><python><scikit-learn><clustering><plotting>","","2"
"26998","2018-01-24 13:46:47","2","516","<machine-learning><regression>","","1"
"26999","2018-01-24 13:52:04","0","","","",""
"27000","2018-01-24 14:07:53","0","","","",""
"27003","2018-01-24 15:50:51","11","4662","<machine-learning><decision-trees><categorical-data>","4","2"
"27004","2018-01-24 16:05:37","0","","","",""
"27005","2018-01-24 17:09:39","1","","","",""
"27006","2018-01-24 17:37:25","0","","","",""
"27007","2018-01-24 18:57:16","5","","","",""
"27008","2018-01-24 19:27:17","2","","","",""
"27009","2018-01-24 20:01:23","7","205","<machine-learning><nlp><naive-bayes-classifier><sentiment-analysis><natural-language-process>","2","1"
"27010","2018-01-24 20:36:53","1","171","<reinforcement-learning>","","0"
"27011","2018-01-24 21:07:52","4","","","",""
"27012","2018-01-24 21:45:27","4","2637","<feature-selection><pandas>","","1"
"27014","2018-01-24 22:12:34","4","","","",""
"27016","2018-01-25 01:27:00","5","2728","<machine-learning><reinforcement-learning><beginner>","","2"
"27018","2018-01-25 02:46:02","5","","","",""
"27019","2018-01-25 02:52:58","0","70","<machine-learning>","","1"
"27020","2018-01-25 03:01:17","3","","","",""
"27021","2018-01-25 03:22:40","0","","","",""
"27023","2018-01-25 06:42:24","1","","","",""
"27024","2018-01-25 07:43:29","0","","","",""
"27025","2018-01-25 09:33:23","8","1331","<keras><word-embeddings>","","3"
"27026","2018-01-25 09:47:48","0","","","",""
"27028","2018-01-25 10:07:14","3","532","<machine-learning><python><algorithms><gradient-descent>","1","1"
"27029","2018-01-25 10:36:38","2","","","",""
"27030","2018-01-25 10:41:25","4","402","<neural-network><nlp><word2vec><word-embeddings>","1","1"
"27031","2018-01-25 11:09:14","4","9209","<python><feature-extraction><preprocessing>","","3"
"27032","2018-01-25 11:47:23","1","1033","<python><pandas>","","0"
"27033","2018-01-25 11:52:27","6","","","",""
"27034","2018-01-25 13:07:08","3","","","",""
"27035","2018-01-25 13:13:54","3","842","<machine-learning><neural-network><deep-learning><scikit-learn><tensorflow>","3","2"
"27036","2018-01-25 13:25:46","0","","","",""
"27038","2018-01-25 13:36:24","2","5910","<keras><anomaly-detection><autoencoder><bioinformatics>","1","2"
"27039","2018-01-25 14:58:18","2","","","",""
"27041","2018-01-25 15:28:51","2","49","<predictive-modeling><recommender-system><matrix-factorisation><linear-algebra>","1","0"
"27042","2018-01-25 16:10:12","1","271","<word-embeddings><natural-language-process>","","1"
"27043","2018-01-25 16:29:49","1","","","",""
"27044","2018-01-25 16:44:43","3","","","",""
"27046","2018-01-25 17:07:28","0","333","<classification><scikit-learn><image-classification>","1","1"
"27047","2018-01-25 17:12:41","6","670","<machine-learning><time-series><lstm><recurrent-neural-net><sequence-to-sequence>","5","1"
"27048","2018-01-25 17:30:33","5","1540","<python><nlp><keras><word-embeddings><sentiment-analysis>","2","1"
"27050","2018-01-25 17:52:38","1","","","",""
"27051","2018-01-25 18:40:54","2","436","<tensorflow><cnn>","","0"
"27052","2018-01-25 20:37:24","0","","","",""
"27055","2018-01-25 22:52:10","2","89","<svm><graphs><kernel>","","1"
"27056","2018-01-26 00:41:47","1","1441","<machine-learning><neural-network><deep-learning><convnet><vgg16>","1","2"
"27057","2018-01-26 00:51:26","3","950","<hyperparameter><hyperparameter-tuning>","","1"
"27058","2018-01-26 02:36:43","1","70","<classification><nlp><text-mining>","1","1"
"27061","2018-01-26 04:08:16","1","87","<clustering><similarity>","","2"
"27062","2018-01-26 04:09:04","1","797","<machine-learning><python><scikit-learn><feature-selection>","","1"
"27065","2018-01-26 05:34:25","0","","","",""
"41095","2018-11-12 11:52:59","0","","","",""
"41097","2018-11-12 12:48:23","0","","","",""
"41098","2018-11-12 12:53:17","0","","","",""
"41103","2018-11-12 13:46:02","2","","","",""
"41105","2018-11-12 14:38:56","0","","","",""
"41106","2018-11-12 15:08:23","0","869","<machine-learning><python><training><sampling><class-imbalance>","","3"
"41107","2018-11-12 15:50:45","0","18","<reinforcement-learning><monte-carlo>","","1"
"41110","2018-11-12 16:15:49","0","93","<keras><training><cloud>","","1"
"41111","2018-11-12 16:22:21","0","33","<classification><regression><algorithms>","","1"
"41112","2018-11-12 16:38:21","0","","","",""
"41113","2018-11-12 16:48:25","8","14250","<machine-learning><python><scikit-learn>","4","5"
"41116","2018-11-12 18:37:26","0","179","<machine-learning><python><scikit-learn><opencv>","","1"
"41117","2018-11-12 18:59:40","2","","","",""
"41119","2018-11-12 19:05:41","0","","","",""
"41124","2018-11-12 21:56:21","0","","","",""
"41125","2018-11-12 21:57:54","0","","","",""
"41126","2018-11-12 22:17:25","1","","","",""
"41127","2018-11-12 22:52:12","0","55","<machine-learning><deep-learning><tensorflow><random-forest>","","3"
"41128","2018-11-12 22:56:38","3","","","",""
"41130","2018-11-12 23:30:51","1","","","",""
"41131","2018-11-12 23:37:38","1","32","<machine-learning><python><keras><tensorflow>","","0"
"41132","2018-11-12 23:38:12","0","","","",""
"41133","2018-11-12 23:38:39","0","358","<machine-learning><neural-network><svm><backpropagation>","0","2"
"41134","2018-11-12 23:52:02","1","36","<visualization><sentiment-analysis>","","1"
"41135","2018-11-13 01:07:57","0","34","<r><predictive-modeling>","","2"
"41139","2018-11-13 01:47:21","1","","","",""
"41140","2018-11-13 01:58:49","1","","","",""
"41141","2018-11-13 02:27:59","1","","","",""
"41143","2018-11-13 05:10:53","0","","","",""
"41145","2018-11-13 05:23:09","0","","","",""
"41146","2018-11-13 06:15:47","1","39","<python><weka>","","0"
"41148","2018-11-13 06:38:24","1","56","<regression><forecast>","","2"
"41149","2018-11-13 06:38:25","0","94","<r><fuzzy-logic>","","1"
"41150","2018-11-13 06:46:20","2","","","",""
"41151","2018-11-13 07:24:48","0","334","<lstm><rnn>","","1"
"41152","2018-11-13 08:01:40","1","","","",""
"41155","2018-11-13 09:05:32","0","","","",""
"41156","2018-11-13 09:10:25","1","","","",""
"41161","2018-11-13 13:25:40","0","","","",""
"41162","2018-11-13 13:44:10","2","159","<keras><computer-vision><convolution><yolo>","","2"
"41163","2018-11-13 13:58:48","2","237","<machine-learning><deep-learning><computer-vision><unsupervised-learning><object-detection>","","0"
"41165","2018-11-13 14:22:52","1","","","",""
"41166","2018-11-13 14:49:26","1","87","<computer-vision><convolution><yolo>","1","1"
"41167","2018-11-13 14:53:25","0","125","<machine-learning><regression><data-augmentation>","","1"
"41168","2018-11-13 15:04:59","2","","","",""
"41170","2018-11-13 16:13:23","0","375","<clustering><regression><pca><dimensionality-reduction><clusters>","","2"
"41171","2018-11-13 16:16:48","1","253","<machine-learning><neural-network><tensorflow><image-classification><image-recognition>","","1"
"41172","2018-11-13 16:28:48","0","","","",""
"41173","2018-11-13 16:45:57","1","63","<machine-learning><neural-network><feature-engineering>","","1"
"41174","2018-11-13 16:53:53","1","","","",""
"41175","2018-11-13 17:38:26","3","1250","<image-classification><normalization><data-augmentation>","","3"
"41176","2018-11-13 17:41:21","2","50","<machine-learning><data-mining><association-rules>","2","1"
"41177","2018-11-13 17:51:23","1","38","<reinforcement-learning><optimization><policy-gradients>","","1"
"41179","2018-11-13 18:06:45","0","","","",""
"41180","2018-11-13 18:14:26","0","","","",""
"41181","2018-11-13 20:38:01","0","","","",""
"41182","2018-11-13 20:59:00","0","","","",""
"41184","2018-11-13 22:20:55","0","","","",""
"41185","2018-11-13 22:50:54","2","399","<cnn><embeddings>","","2"
"41186","2018-11-13 22:57:28","1","","","",""
"41187","2018-11-13 23:45:31","5","","","",""
"41191","2018-11-14 04:58:48","2","21","<statistics>","","1"
"41192","2018-11-14 05:31:27","2","38","<classification><nlp><text-mining><feature-extraction><named-entity-recognition>","","1"
"41193","2018-11-14 06:29:52","2","618","<machine-learning><featurization>","","3"
"41195","2018-11-14 08:06:01","0","","","",""
"41196","2018-11-14 08:12:47","1","27","<predictive-modeling><prediction><probability>","","1"
"41197","2018-11-14 08:13:35","2","","","",""
"41198","2018-11-14 08:43:31","1","","","",""
"41202","2018-11-14 10:08:58","2","","","",""
"41203","2018-11-14 10:29:32","0","","","",""
"41204","2018-11-14 11:49:16","4","100","<scikit-learn><feature-selection><random-forest><feature-engineering>","1","1"
"41208","2018-11-14 12:17:00","1","78","<machine-learning><regression><class-imbalance><weighted-data>","","0"
"41209","2018-11-14 12:22:55","0","","","",""
"41212","2018-11-14 13:47:18","1","63","<machine-learning><neural-network><backpropagation><math>","","1"
"41213","2018-11-14 13:58:41","1","101","<machine-learning><data-mining><predictive-modeling><statistics>","","3"
"41214","2018-11-14 14:38:47","0","","","",""
"41215","2018-11-14 14:41:27","3","","","",""
"41216","2018-11-14 14:42:13","1","12","<python><keras><cnn><prediction>","","0"
"41217","2018-11-14 15:03:36","1","8","<statistics><normalization><class-imbalance>","","0"
"41218","2018-11-14 15:04:36","3","","","",""
"41219","2018-11-14 15:04:39","1","","","",""
"41220","2018-11-14 15:34:14","0","64","<data-cleaning><feature-extraction><survival-analysis>","","1"
"41221","2018-11-14 16:06:17","0","","","",""
"41224","2018-11-14 17:42:16","2","23","<scikit-learn><linear-regression><numpy><mcmc>","1","0"
"41226","2018-11-14 18:29:17","1","","","",""
"36846","2018-08-12 22:28:51","0","","","",""
"36847","2018-08-12 23:50:28","8","","","",""
"36848","2018-08-13 00:22:36","1","160","<machine-learning><classification><clustering><random-forest><k-means>","","2"
"36849","2018-08-13 01:36:21","3","5097","<python><feature-selection><random-forest><categorical-data><predictor-importance>","","2"
"36851","2018-08-13 02:59:32","0","60","<machine-learning><deep-learning><objective-function>","","3"
"36852","2018-08-13 04:20:05","1","","","",""
"36854","2018-08-13 05:47:34","2","649","<deep-learning><keras><rnn>","","1"
"36856","2018-08-13 08:54:55","2","","","",""
"36857","2018-08-13 09:08:14","1","","","",""
"36858","2018-08-13 09:15:58","1","8","<social-network-analysis>","","0"
"36859","2018-08-13 09:16:16","0","","","",""
"36860","2018-08-13 09:21:12","1","289","<data-mining><dataset><data><rnn><lstm>","3","0"
"36861","2018-08-13 09:30:09","2","600","<machine-learning><time-series>","","2"
"36862","2018-08-13 09:57:37","8","4463","<machine-learning><evaluation><class-imbalance>","3","3"
"36863","2018-08-13 09:58:38","1","38","<neural-network><deep-learning><tensorflow><activation-function>","","1"
"36864","2018-08-13 10:01:42","1","","","",""
"36865","2018-08-13 10:11:26","1","","","",""
"36866","2018-08-13 10:27:14","0","","","",""
"36867","2018-08-13 10:39:29","1","20","<r><data-wrangling>","","0"
"36868","2018-08-13 11:20:03","2","67","<tensorflow>","","3"
"36869","2018-08-13 11:46:02","0","","","",""
"36870","2018-08-13 12:03:26","6","","","",""
"36871","2018-08-13 12:38:00","1","71","<python><deep-learning><keras><tensorflow>","","0"
"36872","2018-08-13 12:52:30","1","769","<reinforcement-learning>","","1"
"36873","2018-08-13 12:56:04","1","178","<neural-network><deep-learning><classification><multilabel-classification><natural-language-process>","1","0"
"36874","2018-08-13 13:00:04","3","10200","<machine-learning><python><numpy><matplotlib>","1","2"
"36875","2018-08-13 13:03:13","1","","","",""
"36876","2018-08-13 13:03:54","2","","","",""
"36877","2018-08-13 13:36:44","0","","","",""
"36878","2018-08-13 13:40:32","3","92","<machine-learning><feature-selection><optimization>","","1"
"36879","2018-08-13 13:41:41","2","57","<neural-network>","","0"
"36880","2018-08-13 13:44:06","1","","","",""
"36881","2018-08-13 15:47:19","1","21","<project-planning>","","1"
"36882","2018-08-13 15:56:22","1","","","",""
"36884","2018-08-13 17:27:13","1","","","",""
"36885","2018-08-13 17:40:12","2","39","<feature-selection><feature-extraction><feature-engineering><feature-scaling><feature-construction>","","1"
"36887","2018-08-13 18:05:21","1","","","",""
"36888","2018-08-13 18:14:52","1","234","<python><linear-regression><data-science-model>","","0"
"36889","2018-08-13 18:18:46","5","717","<machine-learning><visualization><unsupervised-learning><dimensionality-reduction>","1","1"
"36890","2018-08-13 18:38:29","5","","","",""
"36891","2018-08-13 18:57:34","0","","","",""
"36893","2018-08-13 19:32:51","1","","","",""
"36894","2018-08-13 19:34:59","4","138","<machine-learning><classification><statistics><bayesian><confusion-matrix>","","1"
"36895","2018-08-13 19:37:29","2","1107","<deep-learning><lstm><training><recurrent-neural-net>","","1"
"36897","2018-08-13 20:14:27","1","16","<data-mining><bigdata><social-network-analysis>","","0"
"36898","2018-08-13 20:30:45","0","","","",""
"36899","2018-08-13 20:49:37","0","1265","<keras>","","1"
"36900","2018-08-13 21:24:46","1","","","",""
"36903","2018-08-14 00:07:16","1","","","",""
"36906","2018-08-14 04:21:22","0","682","<python><neural-network><unsupervised-learning>","","1"
"36907","2018-08-14 05:31:13","1","","","",""
"36908","2018-08-14 05:42:40","3","375","<machine-learning><deep-learning><reinforcement-learning><dqn>","","1"
"36909","2018-08-14 06:16:59","2","2408","<machine-learning><deep-learning>","1","1"
"36910","2018-08-14 06:19:13","0","","","",""
"36911","2018-08-14 06:33:51","1","","","",""
"36912","2018-08-14 06:42:54","0","","","",""
"36914","2018-08-14 07:26:19","5","6730","<keras><reshape>","1","1"
"36915","2018-08-14 07:39:56","2","","","",""
"36916","2018-08-14 08:33:07","3","","","",""
"36917","2018-08-14 08:57:47","2","1265","<machine-learning><decision-trees>","1","3"
"36918","2018-08-14 09:26:34","2","","","",""
"36919","2018-08-14 10:07:51","7","","","",""
"36920","2018-08-14 11:39:55","-1","20","<machine-learning><python><deep-learning>","","2"
"68398","2020-02-20 10:14:44","2","","","",""
"68399","2020-02-20 10:24:23","2","","","",""
"68400","2020-02-20 10:28:14","-1","33","<machine-learning><pca>","","1"
"68401","2020-02-20 11:03:01","-1","18","<machine-learning><deep-learning><tensorflow><time-series><prediction>","","0"
"68402","2020-02-20 11:28:05","3","120","<nlp><data-mining><bigdata><similarity>","","1"
"68403","2020-02-20 11:41:01","0","","","",""
"68404","2020-02-20 11:43:45","0","","","",""
"68405","2020-02-20 12:28:36","1","51","<indexing>","","0"
"68406","2020-02-20 12:52:58","0","18","<scoring>","","1"
"68407","2020-02-20 13:06:52","1","21","<nlp><data-mining><text-mining><text><corpus>","","1"
"68408","2020-02-20 13:21:58","-1","19","<machine-learning><machine-learning-model>","","0"
"68409","2020-02-20 13:22:50","0","16","<classification><clustering><unsupervised-learning>","","1"
"68410","2020-02-20 13:52:40","4","","","",""
"68411","2020-02-20 14:02:58","-1","24","<python><neural-network><classification><scikit-learn><data-mining>","","1"
"68413","2020-02-20 14:13:56","4","","","",""
"68414","2020-02-20 14:36:32","3","","","",""
"68415","2020-02-20 14:59:00","2","","","",""
"68417","2020-02-20 15:43:39","0","","","",""
"68419","2020-02-20 17:58:42","1","","","",""
"68420","2020-02-20 18:21:10","0","","","",""
"68421","2020-02-20 18:29:00","0","","","",""
"68422","2020-02-20 19:09:09","0","13","<image-classification><machine-learning-model><image-recognition><geospatial>","","1"
"68424","2020-02-20 19:20:39","0","","","",""
"68427","2020-02-20 20:52:17","1","","","",""
"68428","2020-02-20 20:55:49","2","32","<python><scikit-learn><unsupervised-learning><anomaly-detection>","","1"
"68429","2020-02-20 21:48:11","1","","","",""
"68430","2020-02-20 23:31:44","0","12","<deep-learning><dataset><object-detection><yolo>","","0"
"68431","2020-02-20 23:56:47","2","","","",""
"68432","2020-02-21 00:17:29","0","","","",""
"68433","2020-02-21 03:48:20","2","","","",""
"68434","2020-02-21 04:39:12","0","15","<deep-learning><keras><cnn><word-embeddings>","","0"
"68435","2020-02-21 04:51:53","1","13","<machine-learning><neural-network><deep-learning><cross-validation>","","1"
"68436","2020-02-21 05:22:18","1","","","",""
"68437","2020-02-21 05:32:59","-1","19","<machine-learning><r><linear-regression>","","1"
"68438","2020-02-21 05:48:14","1","","","",""
"68439","2020-02-21 06:16:35","1","22","<machine-learning><python><neural-network><cnn><ai>","","1"
"68440","2020-02-21 06:22:04","1","28","<python><pandas><numpy>","1","2"
"68441","2020-02-21 07:05:50","0","21","<python><time-series><regression><linear-regression>","","1"
"68442","2020-02-21 07:32:25","1","","","",""
"68443","2020-02-21 07:59:24","0","","","",""
"68444","2020-02-21 08:05:50","1","","","",""
"68445","2020-02-21 08:13:44","1","","","",""
"68446","2020-02-21 08:38:59","0","","","",""
"68447","2020-02-21 08:41:44","0","","","",""
"68448","2020-02-21 08:49:55","0","","","",""
"68449","2020-02-21 08:53:08","0","","","",""
"68450","2020-02-21 09:08:22","14","1185","<neural-network><object-recognition>","4","5"
"68453","2020-02-21 09:30:06","5","","","",""
"68454","2020-02-21 09:35:46","0","","","",""
"68455","2020-02-21 09:43:34","0","60","<neural-network><nlp><predictive-modeling>","1","0"
"68456","2020-02-21 09:56:27","-1","18","<machine-learning><predictive-modeling><data-science-model>","","0"
"68458","2020-02-21 10:22:50","1","14","<machine-learning><nlp><data-science-model><speech-to-text>","","0"
"68459","2020-02-21 10:27:34","0","","","",""
"68460","2020-02-21 11:16:15","4","","","",""
"68461","2020-02-21 11:58:43","16","","","",""
"68463","2020-02-21 12:01:46","0","","","",""
"68464","2020-02-21 12:28:32","0","13","<ensemble-modeling>","","0"
"68465","2020-02-21 12:45:02","0","","","",""
"68467","2020-02-21 13:48:17","1","46","<python><recommender-system><nosql><mongodb>","","0"
"68468","2020-02-21 14:14:20","1","24","<python><classification><keras><evaluation><confusion-matrix>","","1"
"68469","2020-02-21 14:16:00","0","10","<decision-trees><performance>","","0"
"68470","2020-02-21 14:18:41","3","26","<neural-network><deep-learning><cnn><lstm>","","1"
"68471","2020-02-21 14:27:37","2","51","<machine-learning><convolution><image-segmentation>","","1"
"68472","2020-02-21 14:51:34","3","52","<python><c>","1","2"
"68473","2020-02-21 15:08:29","4","","","",""
"68475","2020-02-21 15:21:25","-2","28","<neural-network>","","1"
"68478","2020-02-21 16:15:12","2","","","",""
"68479","2020-02-21 16:18:47","1","20","<clustering><discriminant-analysis>","1","1"
"68480","2020-02-21 16:28:26","0","17","<machine-learning><tensorflow><image-classification>","","0"
"68481","2020-02-21 17:21:53","1","17","<machine-learning><xgboost>","","0"
"68483","2020-02-21 17:46:37","0","","","",""
"68484","2020-02-21 17:46:55","0","9","<keras><word-embeddings><embeddings><online-learning>","","0"
"68485","2020-02-21 18:23:42","3","","","",""
"48149","2019-03-28 14:29:12","2","815","<machine-learning><scikit-learn><data-cleaning><preprocessing>","0","1"
"48150","2019-03-28 14:38:05","1","","","",""
"48152","2019-03-28 15:04:15","0","39","<machine-learning><linear-regression><plotting>","","1"
"48153","2019-03-28 15:15:19","0","","","",""
"48154","2019-03-28 15:30:00","1","","","",""
"48155","2019-03-28 15:35:53","1","","","",""
"48156","2019-03-28 16:01:58","0","42","<machine-learning><feature-extraction><feature-engineering>","","1"
"48157","2019-03-28 16:10:18","1","95","<clustering><categorical-data>","","4"
"48158","2019-03-28 16:54:51","2","170","<tensorflow><pytorch>","","0"
"48159","2019-03-28 16:59:06","0","45","<tensorflow><embeddings>","","0"
"48160","2019-03-28 17:01:34","1","","","",""
"48161","2019-03-28 17:02:18","0","569","<scikit-learn><feature-selection>","","2"
"48163","2019-03-28 17:24:00","0","","","",""
"48165","2019-03-28 17:46:13","1","24","<neural-network><recurrent-neural-net><natural-language-process><language-model>","","0"
"48166","2019-03-28 17:57:50","1","575","<machine-learning><classification><decision-trees><training><variance>","","2"
"48167","2019-03-28 18:19:26","0","","","",""
"48168","2019-03-28 18:20:21","1","","","",""
"48169","2019-03-28 18:35:30","1","183","<classification><naive-bayes-classifier><discriminant-analysis>","","1"
"48171","2019-03-28 18:51:57","1","","","",""
"48172","2019-03-28 19:04:13","0","33","<keras><lstm>","","1"
"48174","2019-03-28 19:30:20","2","","","",""
"48175","2019-03-28 19:37:36","1","57","<machine-learning><categorical-data><word-embeddings><embeddings>","2","0"
"48176","2019-03-28 19:40:36","0","","","",""
"48177","2019-03-28 20:44:47","2","312","<machine-learning><nlp><word2vec><word-embeddings>","1","1"
